names,scores,logfoldchanges,pvals,pvals_adj
MT-CO3,1.8571959,-1.1726719,0.06328328732155296,0.4127566880961188
RPLP1,0.40883464,-1.4714665,0.6826610097256032,1.0
LINC02533,0.1449658,2.578642,0.8847378813745577,1.0
OR6S1,0.1449658,2.2953246,0.8847378813745577,1.0
TNFRSF13C,0.13096194,23.899797,0.8958054156271675,1.0
Z97832.2,0.13096194,23.636877,0.8958054156271675,1.0
HR,0.13096194,23.757774,0.8958054156271675,1.0
FAM215B,0.13096194,23.989569,0.8958054156271675,1.0
AL355075.4,0.10122537,2.0132604,0.9193715598893849,1.0
LINC01182,0.09422344,2.2944193,0.9249316636869126,1.0
FAM149A,0.09422344,3.603513,0.9249316636869126,1.0
SPIB,0.09422344,4.100684,0.9249316636869126,1.0
AC099489.3,0.08730796,23.349812,0.9304267270956783,1.0
AL162293.1,0.08730796,23.115252,0.9304267270956783,1.0
AC007638.1,0.08730796,23.482473,0.9304267270956783,1.0
AL355490.2,0.08730796,23.50077,0.9304267270956783,1.0
AC090907.2,0.08730796,23.150396,0.9304267270956783,1.0
AC004943.2,0.08730796,23.162415,0.9304267270956783,1.0
AC073320.1,0.08730796,23.351616,0.9304267270956783,1.0
ZNF813,0.08730796,23.217754,0.9304267270956783,1.0
AL450384.2,0.08730796,23.321142,0.9304267270956783,1.0
WWTR1-AS1,0.08730796,23.395393,0.9304267270956783,1.0
HNF4A-AS1,0.08730796,23.327623,0.9304267270956783,1.0
SLC35G2,0.057484943,2.8379729,0.9541588993049313,1.0
RENBP,0.05052624,2.47971,0.9597030394797297,1.0
PSAT1,0.05052624,3.2921305,0.9597030394797297,1.0
Z97200.1,0.05052624,1.8855281,0.9597030394797297,1.0
ELOVL4,0.05052624,3.1766534,0.9597030394797297,1.0
NECTIN3,0.05052624,2.2892537,0.9597030394797297,1.0
MAG,0.05052624,3.4672952,0.9597030394797297,1.0
USP9Y,0.05052624,2.8271403,0.9597030394797297,1.0
HSPA4L,0.05052624,3.695999,0.9597030394797297,1.0
EREG,0.05052624,1.5296966,0.9597030394797297,1.0
VENTX,0.05052624,2.252661,0.9597030394797297,1.0
AL078639.1,0.05052624,2.3431726,0.9597030394797297,1.0
LINC00471,0.04365398,22.338488,0.9651802228971504,1.0
AC073316.1,0.04365398,22.365067,0.9651802228971504,1.0
LMOD3,0.04365398,22.067652,0.9651802228971504,1.0
AL451069.2,0.04365398,22.23991,0.9651802228971504,1.0
AL021807.1,0.04365398,22.417324,0.9651802228971504,1.0
AC138932.5,0.04365398,22.285034,0.9651802228971504,1.0
AC110716.2,0.04365398,22.410387,0.9651802228971504,1.0
AC022211.2,0.04365398,22.503752,0.9651802228971504,1.0
AC099811.4,0.04365398,22.173119,0.9651802228971504,1.0
AC009948.4,0.04365398,22.265448,0.9651802228971504,1.0
OR14J1,0.04365398,22.365067,0.9651802228971504,1.0
AC025165.5,0.04365398,22.277582,0.9651802228971504,1.0
AC005253.1,0.04365398,22.263062,0.9651802228971504,1.0
LINC01435,0.04365398,22.38706,0.9651802228971504,1.0
LHFPL5,0.04365398,22.406965,0.9651802228971504,1.0
CHGB,0.04365398,22.12527,0.9651802228971504,1.0
TNFRSF9,0.04365398,22.457973,0.9651802228971504,1.0
CELF4,0.04365398,22.450243,0.9651802228971504,1.0
EDN1,0.04365398,22.165428,0.9651802228971504,1.0
STBD1,0.04365398,22.033161,0.9651802228971504,1.0
PGBD4,0.04365398,22.1869,0.9651802228971504,1.0
AC102953.2,0.04365398,22.365067,0.9651802228971504,1.0
AC112503.1,0.04365398,22.025967,0.9651802228971504,1.0
PSG2,0.04365398,22.01606,0.9651802228971504,1.0
Z95114.4,0.04365398,22.165428,0.9651802228971504,1.0
AC112719.2,0.04365398,22.410387,0.9651802228971504,1.0
HPSE2,0.04365398,22.089884,0.9651802228971504,1.0
AL162274.2,0.04365398,22.139477,0.9651802228971504,1.0
AC007250.1,0.04365398,22.42439,0.9651802228971504,1.0
TMEM132B,0.04365398,22.295183,0.9651802228971504,1.0
STAC2,0.04365398,22.546225,0.9651802228971504,1.0
TMEM78,0.04365398,22.093143,0.9651802228971504,1.0
LINC00559,0.04365398,22.194967,0.9651802228971504,1.0
SMIM36,0.04365398,22.141283,0.9651802228971504,1.0
AL662860.1,0.04365398,22.127024,0.9651802228971504,1.0
NBPF10,0.04365398,22.308228,0.9651802228971504,1.0
AC021097.1,0.04365398,22.541237,0.9651802228971504,1.0
MED14OS,0.04365398,22.226593,0.9651802228971504,1.0
FUT3,0.04365398,22.38384,0.9651802228971504,1.0
TFPI2,0.04365398,22.53389,0.9651802228971504,1.0
AC123768.4,0.04365398,22.067652,0.9651802228971504,1.0
WEE2-AS1,0.04365398,22.2332,0.9651802228971504,1.0
DPYSL4,0.04365398,22.000868,0.9651802228971504,1.0
FALEC,0.04365398,22.308228,0.9651802228971504,1.0
AL031283.1,0.04365398,22.2332,0.9651802228971504,1.0
BMPER,0.04365398,22.235426,0.9651802228971504,1.0
SLC7A4,0.04365398,22.541237,0.9651802228971504,1.0
FKBP6,0.04365398,22.157864,0.9651802228971504,1.0
LINC02345,0.04365398,22.23991,0.9651802228971504,1.0
AC012370.2,0.04365398,22.300352,0.9651802228971504,1.0
